Dy163(LR),-,,0.0,,0.0,,,not def.,,,,,,,-,,58.2,,8.1,,13.84,,,,,,,,-,,175.0,,24.7,,14.14,,,,,,,,-,,401.3,,26.6,,6.62,,,,,,,,-,,1226.5,,3.5,,0.29,,,,,,,,-,,4011.3,,134.6,,3.35,,,,,,,,-,,12598.6,,336.7,,2.67,,,,,,,,-,,0.0,,0.0,,,not def.,,,,,,,-,,6521.0,,21.2,,0.33,,182.503,ppt,182.503,ppt,0.32,,-,,3238.7,,108.0,,3.34,,92.543,ppt,92.543,ppt,3.20,,-,,25125.5,,585.0,,2.33,,692.398,ppt,692.398,ppt,2.32,,-,,6306.8,,193.1,,3.06,,176.631,ppt,176.631,ppt,3.00,,-,,1199.0,,49.5,,4.13,,36.642,ppt,36.642,ppt,3.70,,-,,1035.0,,79.6,,7.69,,32.146,ppt,32.146,ppt,6.79,,-,,11372.2,,1.7,,0.01,,315.460,ppt,315.460,ppt,0.01,,-,,2691.4,,0.0,,0.00,,77.546,ppt,77.546,ppt,0.00,,-,,0.0,,0.0,,,not def.,,,,,,,-,,16950.1,,51.4,,0.30,,468.333,ppt,468.333,ppt,0.30,,-,,5645.6,,263.8,,4.67,,158.510,ppt,158.510,ppt,4.56,,-,,3927.4,,115.0,,2.93,,111.421,ppt,111.421,ppt,2.83,,-,,1847.5,,92.2,,4.99,,54.415,ppt,54.415,ppt,4.64,,-,,2676.4,,226.6,,8.47,,77.133,ppt,77.133,ppt,8.05,,-,,1363.0,,15.9,,1.17,,41.137,ppt,41.137,ppt,1.06,,-,,4221.7,,17.6,,0.42,,119.486,ppt,119.486,ppt,0.40,,-,,979.9,,69.1,,7.05,,30.636,ppt,30.636,ppt,6.18,,-,,0.0,,0.0,,,not def.,,,,,,,-,,875.9,,28.3,,3.23,,27.787,ppt,27.787,ppt,2.79,,-,,450.2,,92.0,,20.44,,16.118,ppt,16.118,ppt,15.64,,-,,341.3,,61.9,,18.13,,13.135,ppt,13.135,ppt,12.91,,-,,18.4,,5.8,,31.58,,4.285,ppt,4.285,ppt,3.72,,-,,16085.5,,292.3,,1.82,,444.638,ppt,444.638,ppt,1.80,,-,,2858.1,,101.0,,3.53,,82.112,ppt,82.112,ppt,3.37,,-,,12.5,,4.4,,35.36,,4.123,ppt,4.123,ppt,2.94,,-,,11.8,,3.5,,29.35,,4.105,ppt,4.105,ppt,2.32,,
Ho165(LR),-,,0.0,,0.0,,,not def.,,,,,,,-,,362.3,,10.3,,2.83,,,,,,,,-,,830.9,,39.0,,4.70,,,,,,,,-,,2025.3,,38.9,,1.92,,,,,,,,-,,5684.4,,155.8,,2.74,,,,,,,,-,,18569.1,,806.4,,4.34,,,,,,,,-,,57408.6,,1491.6,,2.60,,,,,,,,-,,6.9,,9.8,,141.42,,,,,,,,-,,7222.4,,322.5,,4.47,,46.408,ppt,46.408,ppt,4.19,,-,,4900.4,,123.9,,2.53,,32.424,ppt,32.424,ppt,2.30,,-,,25264.7,,438.1,,1.73,,155.071,ppt,155.071,ppt,1.70,,-,,8333.3,,147.0,,1.76,,53.099,ppt,53.099,ppt,1.67,,-,,2024.0,,47.8,,2.36,,15.100,ppt,15.100,ppt,1.91,,-,,1793.7,,76.2,,4.25,,13.713,ppt,13.713,ppt,3.34,,-,,12730.2,,221.5,,1.74,,79.580,ppt,79.580,ppt,1.68,,-,,3962.5,,58.4,,1.47,,26.775,ppt,26.775,ppt,1.31,,-,,0.0,,0.0,,,not def.,,,,,,,-,,19136.8,,294.3,,1.54,,118.207,ppt,118.207,ppt,1.50,,-,,7808.6,,134.7,,1.72,,49.981,ppt,49.981,ppt,1.62,,-,,4149.2,,88.6,,2.13,,27.941,ppt,27.941,ppt,1.91,,-,,3017.1,,56.7,,1.88,,21.123,ppt,21.123,ppt,1.62,,-,,3102.2,,116.9,,3.77,,21.635,ppt,21.635,ppt,3.25,,-,,2114.2,,93.8,,4.44,,15.685,ppt,15.685,ppt,3.60,,-,,4142.7,,33.7,,0.81,,27.902,ppt,27.902,ppt,0.73,,-,,1519.6,,49.5,,3.26,,12.104,ppt,12.104,ppt,2.46,,-,,3.6,,5.1,,141.42,,,,,,,,-,,1077.5,,47.8,,4.44,,9.420,ppt,9.420,ppt,3.06,,-,,780.8,,60.2,,7.72,,7.633,ppt,7.633,ppt,4.75,,-,,413.8,,72.6,,17.54,,5.423,ppt,5.423,ppt,8.06,,-,,92.8,,17.3,,18.63,,3.489,ppt,3.489,ppt,2.98,,-,,16705.8,,109.8,,0.66,,103.544,ppt,103.544,ppt,0.64,,-,,3888.6,,63.8,,1.64,,26.350,ppt,26.350,ppt,1.46,,-,,116.7,,3.9,,3.37,,3.633,ppt,3.633,ppt,0.65,,-,,131.9,,21.6,,16.38,,3.725,ppt,3.725,ppt,3.49,,
Er166(LR),-,,0.0,,0.0,,,not def.,,,,,,,-,,315.1,,28.2,,8.97,,,,,,,,-,,810.8,,14.1,,1.74,,,,,,,,-,,2236.9,,51.3,,2.29,,,,,,,,-,,6147.8,,127.6,,2.08,,,,,,,,-,,20168.2,,65.6,,0.33,,,,,,,,-,,62375.1,,1351.5,,2.17,,,,,,,,-,,3.6,,5.1,,141.42,,,,,,,,-,,9411.8,,425.1,,4.52,,165.859,ppt,165.859,ppt,4.26,,-,,7323.9,,125.7,,1.72,,131.167,ppt,131.167,ppt,1.59,,-,,30677.1,,195.0,,0.64,,519.213,ppt,519.213,ppt,0.62,,-,,11849.5,,542.2,,4.58,,206.365,ppt,206.365,ppt,4.37,,-,,3027.1,,67.2,,2.22,,59.768,ppt,59.768,ppt,1.87,,-,,2700.3,,12.4,,0.46,,54.339,ppt,54.339,ppt,0.38,,-,,16452.6,,3.4,,0.02,,282.853,ppt,282.853,ppt,0.02,,-,,6010.0,,198.3,,3.30,,109.334,ppt,109.334,ppt,3.01,,-,,0.0,,0.0,,,not def.,,,,,,,-,,24768.3,,370.5,,1.50,,421.089,ppt,421.089,ppt,1.46,,-,,11294.5,,5.3,,0.05,,197.204,ppt,197.204,ppt,0.04,,-,,5158.4,,148.7,,2.88,,95.244,ppt,95.244,ppt,2.59,,-,,4845.4,,31.9,,0.66,,90.042,ppt,90.042,ppt,0.59,,-,,3981.2,,99.2,,2.49,,75.683,ppt,75.683,ppt,2.18,,-,,3017.1,,152.3,,5.05,,59.662,ppt,59.662,ppt,4.24,,-,,4988.1,,106.2,,2.13,,92.413,ppt,92.413,ppt,1.91,,-,,2439.8,,62.1,,2.54,,50.069,ppt,50.069,ppt,2.06,,-,,0.0,,0.0,,,not def.,,,,,,,-,,1353.0,,12.4,,0.91,,32.010,ppt,32.010,ppt,0.64,,-,,1100.0,,47.8,,4.35,,27.807,ppt,27.807,ppt,2.86,,-,,440.1,,42.5,,9.65,,16.841,ppt,16.841,ppt,4.19,,-,,40.0,,7.1,,17.68,,10.194,ppt,10.194,ppt,1.15,,-,,18972.6,,182.4,,0.96,,324.786,ppt,324.786,ppt,0.93,,-,,5629.3,,7.1,,0.13,,103.068,ppt,103.068,ppt,0.11,,-,,61.1,,31.4,,51.43,,10.544,ppt,10.544,ppt,4.95,,-,,38.9,,7.9,,20.20,,10.175,ppt,10.175,ppt,1.28,,
Tm169(LR),-,,0.0,,0.0,,,not def.,,,,,,,-,,1063.8,,17.6,,1.66,,,,,,,,-,,2856.8,,32.0,,1.12,,,,,,,,-,,7115.9,,54.8,,0.77,,,,,,,,-,,20558.0,,262.4,,1.28,,,,,,,,-,,67187.5,,1614.5,,2.40,,,,,,,,-,,210943.0,,5071.7,,2.40,,,,,,,,-,,1.3,,1.8,,141.42,,,,,,,,-,,5719.5,,92.0,,1.61,,38.917,ppt,38.917,ppt,1.16,,-,,4492.1,,31.8,,0.71,,32.887,ppt,32.887,ppt,0.48,,-,,17337.3,,212.6,,1.23,,96.002,ppt,96.002,ppt,1.09,,-,,7301.2,,83.4,,1.14,,46.689,ppt,46.689,ppt,0.88,,-,,2129.2,,5.3,,0.25,,21.276,ppt,21.276,ppt,0.12,,-,,1900.1,,155.7,,8.20,,20.151,ppt,20.151,ppt,3.80,,-,,9190.1,,253.4,,2.76,,55.971,ppt,55.971,ppt,2.22,,-,,3963.8,,187.9,,4.74,,30.290,ppt,30.290,ppt,3.05,,-,,0.0,,0.0,,,not def.,,,,,,,-,,14436.6,,189.6,,1.31,,81.756,ppt,81.756,ppt,1.14,,-,,6852.9,,143.4,,2.09,,44.493,ppt,44.493,ppt,1.58,,-,,3342.6,,74.4,,2.23,,27.245,ppt,27.245,ppt,1.34,,-,,3310.1,,24.7,,0.75,,27.085,ppt,27.085,ppt,0.45,,-,,2692.7,,132.9,,4.94,,24.051,ppt,24.051,ppt,2.72,,-,,2190.6,,42.5,,1.94,,21.584,ppt,21.584,ppt,0.97,,-,,2962.0,,113.4,,3.83,,25.374,ppt,25.374,ppt,2.20,,-,,1733.6,,72.7,,4.20,,19.339,ppt,19.339,ppt,1.85,,-,,0.0,,0.0,,,not def.,,,,,,,-,,1004.8,,47.7,,4.75,,15.758,ppt,15.758,ppt,1.49,,-,,913.5,,77.9,,8.52,,15.309,ppt,15.309,ppt,2.50,,-,,456.4,,33.6,,7.36,,13.063,ppt,13.063,ppt,1.26,,-,,218.8,,1.8,,0.81,,11.895,ppt,11.895,ppt,0.07,,-,,10452.7,,23.1,,0.22,,62.181,ppt,62.181,ppt,0.18,,-,,3714.5,,132.8,,3.57,,29.072,ppt,29.072,ppt,2.24,,-,,201.3,,12.4,,6.15,,11.809,ppt,11.809,ppt,0.51,,-,,212.5,,10.6,,4.99,,11.865,ppt,11.865,ppt,0.44,,
Yb172(LR),-,,0.0,,0.0,,,not def.,,,,,,,-,,260.0,,42.4,,16.32,,,,,,,,-,,635.5,,56.8,,8.94,,,,,,,,-,,1635.9,,62.0,,3.79,,,,,,,,-,,4791.5,,1.8,,0.04,,,,,,,,-,,15731.0,,60.2,,0.38,,,,,,,,-,,49926.6,,1395.3,,2.79,,,,,,,,-,,0.0,,0.0,,,not def.,,,,,,,-,,10009.3,,19.4,,0.19,,219.755,ppt,219.755,ppt,0.18,,-,,8781.8,,72.6,,0.83,,194.279,ppt,194.279,ppt,0.78,,-,,30620.7,,753.6,,2.46,,647.532,ppt,647.532,ppt,2.42,,-,,13436.8,,97.5,,0.73,,290.891,ppt,290.891,ppt,0.70,,-,,3507.9,,99.2,,2.83,,84.823,ppt,84.823,ppt,2.43,,-,,3364.0,,30.1,,0.90,,81.837,ppt,81.837,ppt,0.76,,-,,15911.3,,17.7,,0.11,,342.247,ppt,342.247,ppt,0.11,,-,,6801.5,,88.6,,1.30,,153.180,ppt,153.180,ppt,1.20,,-,,0.0,,0.0,,,not def.,,,,,,,-,,25715.9,,168.4,,0.65,,545.737,ppt,545.737,ppt,0.64,,-,,12438.3,,74.4,,0.60,,270.168,ppt,270.168,ppt,0.57,,-,,6030.0,,31.9,,0.53,,137.169,ppt,137.169,ppt,0.48,,-,,6091.4,,69.0,,1.13,,138.442,ppt,138.442,ppt,1.03,,-,,4916.7,,193.0,,3.93,,114.063,ppt,114.063,ppt,3.51,,-,,4058.9,,134.6,,3.32,,96.259,ppt,96.259,ppt,2.90,,-,,5139.7,,19.4,,0.38,,118.690,ppt,118.690,ppt,0.34,,-,,3123.4,,72.6,,2.32,,76.844,ppt,76.844,ppt,1.96,,-,,0.0,,0.0,,,not def.,,,,,,,-,,1627.2,,21.3,,1.31,,45.791,ppt,45.791,ppt,0.96,,-,,1455.7,,76.3,,5.24,,42.231,ppt,42.231,ppt,3.75,,-,,561.6,,19.6,,3.48,,23.674,ppt,23.674,ppt,1.71,,-,,21.0,,2.2,,10.30,,12.455,ppt,12.455,ppt,0.36,,-,,17561.5,,30.1,,0.17,,376.496,ppt,376.496,ppt,0.17,,-,,7151.1,,186.0,,2.60,,160.435,ppt,160.435,ppt,2.41,,-,,3.9,,1.6,,40.41,,12.100,ppt,12.100,ppt,0.27,,-,,0.0,,0.0,,,not def.,12.019,ppt,12.019,ppt,0.00,,
Yb173(LR),-,,0.0,,0.0,,,not def.,,,,,,,-,,168.9,,12.6,,7.44,,,,,,,,-,,487.6,,17.7,,3.63,,,,,,,,-,,1292.8,,65.5,,5.07,,,,,,,,-,,3647.0,,44.4,,1.22,,,,,,,,-,,11863.3,,395.1,,3.33,,,,,,,,-,,37627.7,,1046.6,,2.78,,,,,,,,-,,0.0,,0.0,,,not def.,,,,,,,-,,7539.3,,178.8,,2.37,,219.227,ppt,219.227,ppt,2.25,,-,,6756.5,,31.9,,0.47,,197.661,ppt,197.661,ppt,0.44,,-,,22821.6,,60.3,,0.26,,640.262,ppt,640.262,ppt,0.26,,-,,10155.8,,230.4,,2.27,,291.314,ppt,291.314,ppt,2.18,,-,,2777.9,,37.2,,1.34,,88.051,ppt,88.051,ppt,1.16,,-,,2467.4,,26.7,,1.08,,79.495,ppt,79.495,ppt,0.92,,-,,11874.5,,138.2,,1.16,,338.665,ppt,338.665,ppt,1.12,,-,,5216.0,,205.3,,3.94,,155.220,ppt,155.220,ppt,3.64,,-,,0.0,,0.0,,,not def.,,,,,,,-,,19169.3,,177.2,,0.92,,539.641,ppt,539.641,ppt,0.90,,-,,9295.3,,146.9,,1.58,,267.605,ppt,267.605,ppt,1.51,,-,,4631.1,,253.2,,5.47,,139.106,ppt,139.106,ppt,5.01,,-,,4634.9,,38.9,,0.84,,139.212,ppt,139.212,ppt,0.77,,-,,3729.6,,58.4,,1.57,,114.268,ppt,114.268,ppt,1.41,,-,,2979.5,,141.7,,4.76,,93.605,ppt,93.605,ppt,4.17,,-,,3773.4,,77.9,,2.06,,115.475,ppt,115.475,ppt,1.86,,-,,2285.8,,38.9,,1.70,,74.492,ppt,74.492,ppt,1.44,,-,,0.0,,0.0,,,not def.,,,,,,,-,,1256.6,,138.1,,10.99,,46.137,ppt,46.137,ppt,8.25,,-,,1172.6,,1.8,,0.15,,43.823,ppt,43.823,ppt,0.11,,-,,432.6,,14.2,,3.28,,23.435,ppt,23.435,ppt,1.67,,-,,17.7,,1.5,,8.32,,12.005,ppt,12.005,ppt,0.34,,-,,13365.3,,110.0,,0.82,,379.737,ppt,379.737,ppt,0.80,,-,,5425.3,,200.1,,3.69,,160.985,ppt,160.985,ppt,3.42,,-,,3.8,,1.8,,47.14,,11.621,ppt,11.621,ppt,0.42,,-,,0.0,,0.0,,,not def.,11.518,ppt,11.518,ppt,0.00,,
Lu175(LR),-,,0.0,,0.0,,,not def.,,,,,,,-,,1085.0,,93.8,,8.64,,,,,,,,-,,2955.7,,111.5,,3.77,,,,,,,,-,,7902.5,,239.1,,3.03,,,,,,,,-,,22855.4,,597.3,,2.61,,,,,,,,-,,75152.1,,1240.1,,1.65,,,,,,,,-,,235978.6,,2728.0,,1.16,,,,,,,,-,,0.0,,0.0,,,not def.,,,,,,,-,,8515.0,,170.1,,2.00,,48.768,ppt,48.768,ppt,1.53,,-,,8160.6,,33.7,,0.41,,47.212,ppt,47.212,ppt,0.31,,-,,25139.3,,136.5,,0.54,,121.739,ppt,121.739,ppt,0.49,,-,,12221.5,,221.6,,1.81,,65.037,ppt,65.037,ppt,1.50,,-,,3362.7,,49.7,,1.48,,26.152,ppt,26.152,ppt,0.83,,-,,3063.4,,122.4,,4.00,,24.838,ppt,24.838,ppt,2.16,,-,,12452.0,,161.3,,1.30,,66.049,ppt,66.049,ppt,1.07,,-,,6228.0,,159.3,,2.56,,38.729,ppt,38.729,ppt,1.81,,-,,0.0,,0.0,,,not def.,,,,,,,-,,21287.4,,333.2,,1.57,,104.831,ppt,104.831,ppt,1.40,,-,,10918.7,,104.5,,0.96,,59.319,ppt,59.319,ppt,0.77,,-,,4730.1,,7.0,,0.15,,32.155,ppt,32.155,ppt,0.10,,-,,5486.5,,116.9,,2.13,,35.475,ppt,35.475,ppt,1.45,,-,,3958.8,,60.3,,1.52,,28.769,ppt,28.769,ppt,0.92,,-,,3614.4,,249.8,,6.91,,27.257,ppt,27.257,ppt,4.02,,-,,3956.1,,3.5,,0.09,,28.757,ppt,28.757,ppt,0.05,,-,,2889.4,,3.6,,0.12,,24.075,ppt,24.075,ppt,0.07,,-,,0.0,,0.0,,,not def.,,,,,,,-,,1326.7,,67.2,,5.07,,17.215,ppt,17.215,ppt,1.71,,-,,1332.9,,12.4,,0.93,,17.243,ppt,17.243,ppt,0.32,,-,,499.0,,54.8,,10.99,,13.582,ppt,13.582,ppt,1.77,,-,,22.5,,3.5,,15.71,,11.491,ppt,11.491,ppt,0.14,,-,,13652.2,,154.1,,1.13,,71.317,ppt,71.317,ppt,0.95,,-,,6790.3,,8.7,,0.13,,41.197,ppt,41.197,ppt,0.09,,-,,7.8,,2.2,,28.28,,11.426,ppt,11.426,ppt,0.08,,-,,1.6,,2.2,,141.42,,11.399,ppt,11.399,ppt,0.09,,
Hf178(LR),-,,0.0,,0.0,,,not def.,,,,,,,-,,19183.2,,104.5,,0.54,,,,,,,,-,,50524.1,,1121.9,,2.22,,,,,,,,-,,130418.7,,860.0,,0.66,,,,,,,,-,,380132.0,,3043.4,,0.80,,,,,,,,-,,1269612.8,,17228.5,,1.36,,,,,,,,-,,4137859.2,,96804.6,,2.34,,,,,,,,-,,0.0,,0.0,,,not def.,,,,,,,-,,190582.8,,2080.6,,1.09,,2241.482,ppt,2241.482,ppt,0.84,,-,,305423.6,,458.8,,0.15,,3275.020,ppt,3275.020,ppt,0.13,,-,,414813.6,,1602.0,,0.39,,4259.502,ppt,4259.502,ppt,0.34,,-,,494196.8,,541.9,,0.11,,4973.931,ppt,4973.931,ppt,0.10,,-,,73194.4,,444.6,,0.61,,1185.017,ppt,1185.017,ppt,0.34,,-,,80507.7,,670.8,,0.83,,1250.834,ppt,1250.834,ppt,0.48,,-,,139325.6,,831.0,,0.60,,1780.181,ppt,1780.181,ppt,0.42,,-,,105742.5,,560.5,,0.53,,1477.941,ppt,1477.941,ppt,0.34,,-,,0.0,,0.0,,,not def.,,,,,,,-,,440411.2,,6102.6,,1.39,,4489.874,ppt,4489.874,ppt,1.22,,-,,324599.2,,3293.4,,1.01,,3447.596,ppt,3447.596,ppt,0.86,,-,,214068.0,,504.6,,0.24,,2452.843,ppt,2452.843,ppt,0.19,,-,,384426.4,,2044.4,,0.53,,3986.025,ppt,3986.025,ppt,0.46,,-,,233610.2,,2298.1,,0.98,,2628.718,ppt,2628.718,ppt,0.79,,-,,265517.8,,1533.9,,0.58,,2915.878,ppt,2915.878,ppt,0.47,,-,,161651.0,,546.2,,0.34,,1981.103,ppt,1981.103,ppt,0.25,,-,,204816.2,,101.5,,0.05,,2369.579,ppt,2369.579,ppt,0.04,,-,,0.0,,0.0,,,not def.,,,,,,,-,,84537.0,,1340.4,,1.59,,1287.097,ppt,1287.097,ppt,0.94,,-,,101768.4,,1372.4,,1.35,,1442.175,ppt,1442.175,ppt,0.86,,-,,15710.8,,315.4,,2.01,,667.679,ppt,667.679,ppt,0.43,,-,,602.9,,14.1,,2.35,,531.712,ppt,531.712,ppt,0.02,,-,,295558.4,,1201.5,,0.41,,3186.236,ppt,3186.236,ppt,0.34,,-,,491108.0,,4840.0,,0.99,,4946.133,ppt,4946.133,ppt,0.88,,-,,226.3,,26.5,,11.72,,528.322,ppt,528.322,ppt,0.05,,-,,94.4,,27.5,,29.12,,527.136,ppt,527.136,ppt,0.05,,
Hf179(LR),-,,1.6,,2.2,,141.42,,,,,,,,-,,9453.1,,256.8,,2.72,,,,,,,,-,,25547.9,,1.6,,0.01,,,,,,,,-,,66631.3,,159.7,,0.24,,,,,,,,-,,192038.4,,2202.2,,1.15,,,,,,,,-,,631724.0,,8092.7,,1.28,,,,,,,,-,,2024315.2,,29155.4,,1.44,,,,,,,,-,,2.1,,2.9,,141.42,,,,,,,,-,,96158.4,,942.7,,0.98,,2229.960,ppt,2229.960,ppt,0.78,,-,,155374.0,,567.9,,0.37,,3319.706,ppt,3319.706,ppt,0.31,,-,,207828.8,,452.5,,0.22,,4285.033,ppt,4285.033,ppt,0.19,,-,,245625.4,,2304.3,,0.94,,4980.605,ppt,4980.605,ppt,0.85,,-,,36376.9,,335.2,,0.92,,1129.801,ppt,1129.801,ppt,0.55,,-,,40310.9,,97.6,,0.24,,1202.198,ppt,1202.198,ppt,0.15,,-,,69461.6,,840.0,,1.21,,1738.659,ppt,1738.659,ppt,0.89,,-,,52808.6,,759.9,,1.44,,1432.194,ppt,1432.194,ppt,0.98,,-,,0.0,,0.0,,,not def.,,,,,,,-,,221333.2,,1302.8,,0.59,,4533.593,ppt,4533.593,ppt,0.53,,-,,166335.6,,1543.8,,0.93,,3521.471,ppt,3521.471,ppt,0.81,,-,,108784.0,,767.1,,0.71,,2462.348,ppt,2462.348,ppt,0.57,,-,,193697.6,,414.6,,0.21,,4025.015,ppt,4025.015,ppt,0.19,,-,,118232.4,,240.7,,0.20,,2636.227,ppt,2636.227,ppt,0.17,,-,,134130.9,,875.3,,0.65,,2928.807,ppt,2928.807,ppt,0.55,,-,,81847.8,,236.5,,0.29,,1966.640,ppt,1966.640,ppt,0.22,,-,,104524.5,,98.0,,0.09,,2383.960,ppt,2383.960,ppt,0.08,,-,,0.0,,0.0,,,not def.,,,,,,,-,,42326.9,,837.5,,1.98,,1239.337,ppt,1239.337,ppt,1.24,,-,,51081.4,,731.4,,1.43,,1400.446,ppt,1400.446,ppt,0.96,,-,,7882.5,,5.4,,0.07,,605.455,ppt,605.455,ppt,0.02,,-,,295.0,,49.5,,16.78,,465.823,ppt,465.823,ppt,0.20,,-,,149088.8,,1201.5,,0.81,,3204.078,ppt,3204.078,ppt,0.69,,-,,250327.2,,185.5,,0.07,,5067.170,ppt,5067.170,ppt,0.07,,-,,117.5,,10.6,,9.03,,462.556,ppt,462.556,ppt,0.04,,-,,45.8,,13.7,,30.00,,461.237,ppt,461.237,ppt,0.05,,
Ta181(LR),-,,0.3,,0.4,,141.42,,,,,,,,-,,90.3,,8.8,,9.79,,,,,,,,-,,171.8,,30.1,,17.50,,,,,,,,-,,418.3,,11.7,,2.79,,,,,,,,-,,1162.5,,2.1,,0.18,,,,,,,,-,,3937.3,,13.1,,0.33,,,,,,,,-,,12021.5,,117.6,,0.98,,,,,,,,-,,0.0,,0.0,,,not def.,,,,,,,-,,288.8,,7.4,,2.57,,1.098,ppt,1.098,ppt,1.91,,-,,431.0,,20.5,,4.76,,1.499,ppt,1.499,ppt,3.85,,-,,594.3,,16.6,,2.80,,1.959,ppt,1.959,ppt,2.39,,-,,205.0,,7.1,,3.45,,0.862,ppt,0.862,ppt,2.31,,-,,98.3,,1.1,,1.08,,0.561,ppt,0.561,ppt,0.53,,-,,462.3,,6.0,,1.30,,1.587,ppt,1.587,ppt,1.07,,-,,469.3,,3.9,,0.83,,1.607,ppt,1.607,ppt,0.68,,-,,95.3,,2.5,,2.60,,0.553,ppt,0.553,ppt,1.26,,-,,0.0,,0.0,,,not def.,,,,,,,-,,632.0,,40.3,,6.38,,2.065,ppt,2.065,ppt,5.50,,-,,198.0,,2.8,,1.43,,0.842,ppt,0.842,ppt,0.95,,-,,488.3,,15.9,,3.26,,1.660,ppt,1.660,ppt,2.70,,-,,316.8,,17.3,,5.47,,1.177,ppt,1.177,ppt,4.15,,-,,315.0,,21.2,,6.73,,1.172,ppt,1.172,ppt,5.10,,-,,272.5,,14.1,,5.19,,1.052,ppt,1.052,ppt,3.79,,-,,380.0,,15.6,,4.09,,1.355,ppt,1.355,ppt,3.23,,-,,293.3,,18.0,,6.15,,1.111,ppt,1.111,ppt,4.57,,-,,0.8,,1.2,,141.42,,,,,,,,-,,195.5,,6.4,,3.26,,0.833,ppt,0.833,ppt,2.15,,-,,208.0,,6.4,,3.06,,0.868,ppt,0.868,ppt,2.07,,-,,46.8,,5.3,,11.42,,0.414,ppt,0.414,ppt,3.64,,-,,13.0,,2.1,,16.05,,0.319,ppt,0.319,ppt,1.84,,-,,405.5,,20.5,,5.06,,1.425,ppt,1.425,ppt,4.06,,-,,158.0,,1.4,,0.90,,0.727,ppt,0.727,ppt,0.55,,-,,12.3,,0.4,,2.89,,0.317,ppt,0.317,ppt,0.31,,-,,15.0,,1.4,,9.43,,0.324,ppt,0.324,ppt,1.23,,
Ir193(LR),-,,21.7,,16.5,,76.15,,,,,,,,-,,147056.0,,406.7,,0.28,,,,,,,,-,,143721.0,,1205.8,,0.84,,,,,,,,-,,139984.0,,1298.2,,0.93,,,,,,,,-,,137916.1,,57.0,,0.04,,,,,,,,-,,142682.4,,1996.9,,1.40,,,,,,,,-,,168179.8,,3171.5,,1.89,,,,,,,,-,,95.6,,48.7,,50.98,,,,,,,,-,,137626.4,,496.1,,0.36,,,not calib.,,not calib.,,,-,,137454.8,,125.0,,0.09,,,not calib.,,not calib.,,,-,,136656.4,,84.9,,0.06,,,not calib.,,not calib.,,,-,,134031.6,,715.6,,0.53,,,not calib.,,not calib.,,,-,,132206.6,,1585.3,,1.20,,,not calib.,,not calib.,,,-,,132519.8,,1786.2,,1.35,,,not calib.,,not calib.,,,-,,131350.0,,438.1,,0.33,,,not calib.,,not calib.,,,-,,129329.1,,1001.7,,0.77,,,not calib.,,not calib.,,,-,,90.6,,4.4,,4.88,,,,,,,,-,,131541.6,,2470.1,,1.88,,,not calib.,,not calib.,,,-,,129941.4,,484.8,,0.37,,,not calib.,,not calib.,,,-,,127228.0,,60.5,,0.05,,,not calib.,,not calib.,,,-,,127195.2,,1681.8,,1.32,,,not calib.,,not calib.,,,-,,126245.2,,488.5,,0.39,,,not calib.,,not calib.,,,-,,128149.6,,737.9,,0.58,,,not calib.,,not calib.,,,-,,125388.3,,516.6,,0.41,,,not calib.,,not calib.,,,-,,125378.1,,751.7,,0.60,,,not calib.,,not calib.,,,-,,100.0,,39.3,,39.28,,,,,,,,-,,124556.9,,124.9,,0.10,,,not calib.,,not calib.,,,-,,122506.0,,1121.8,,0.92,,,not calib.,,not calib.,,,-,,119581.2,,1047.9,,0.88,,,not calib.,,not calib.,,,-,,120855.8,,527.2,,0.44,,,not calib.,,not calib.,,,-,,122828.5,,652.1,,0.53,,,not calib.,,not calib.,,,-,,120397.3,,1261.1,,1.05,,,not calib.,,not calib.,,,-,,120299.4,,730.6,,0.61,,,not calib.,,not calib.,,,-,,119501.0,,1189.9,,1.00,,,not calib.,,not calib.,,,
