Gd158(LR),-,,8.3,,1.3,,15.71,,,,,,,,-,,11.7,,1.0,,8.32,,,,,,,,-,,36.3,,7.1,,19.65,,,,,,,,-,,112.3,,20.0,,17.83,,,,,,,,-,,274.1,,41.3,,15.07,,,,,,,,-,,991.1,,85.0,,8.58,,,,,,,,-,,2864.2,,99.1,,3.46,,,,,,,,-,,1.0,,1.5,,141.42,,,,,,,,-,,8.3,,1.3,,15.71,,2.028,ppt,2.028,ppt,3.84,,-,,37.9,,9.7,,25.53,,3.811,ppt,3.811,ppt,15.27,,-,,0.9,,1.3,,141.42,,1.588,ppt,1.588,ppt,4.91,,-,,54568.5,,1689.1,,3.10,,3282.061,ppt,3282.061,ppt,3.09,,-,,2139.7,,47.3,,2.21,,130.168,ppt,130.168,ppt,2.18,,-,,1.6,,2.3,,141.42,,1.632,ppt,1.632,ppt,8.60,,-,,45.1,,24.8,,55.04,,4.244,ppt,4.244,ppt,35.16,,-,,18.4,,2.5,,13.72,,2.638,ppt,2.638,ppt,5.75,,-,,2.9,,1.1,,39.60,,,,,,,,-,,5.9,,1.7,,28.28,,1.777,ppt,1.777,ppt,5.64,,-,,5330.4,,26.0,,0.49,,321.873,ppt,321.873,ppt,0.48,,-,,5545.6,,167.8,,3.03,,334.809,ppt,334.809,ppt,3.01,,-,,5328.6,,129.8,,2.44,,321.763,ppt,321.763,ppt,2.42,,-,,3.0,,1.6,,54.39,,,,,,,,-,,441.0,,43.6,,9.89,,27.924,ppt,27.924,ppt,9.39,,-,,916.8,,10.7,,1.16,,56.528,ppt,56.528,ppt,1.14,,-,,3.7,,5.2,,141.42,,1.637,ppt,1.637,ppt,19.18,,-,,2511.9,,59.1,,2.35,,152.428,ppt,152.428,ppt,2.33,,-,,1102.9,,2.4,,0.22,,67.718,ppt,67.718,ppt,0.22,,
Tb159(LR),-,,1.4,,1.9,,141.42,,,,,,,,-,,59.7,,9.4,,15.80,,,,,,,,-,,193.9,,22.5,,11.58,,,,,,,,-,,521.2,,24.7,,4.74,,,,,,,,-,,1470.2,,82.6,,5.62,,,,,,,,-,,4830.2,,1.2,,0.02,,,,,,,,-,,14971.0,,173.6,,1.16,,,,,,,,-,,4.5,,2.5,,55.00,,,,,,,,-,,21.6,,4.5,,20.78,,1.921,ppt,1.921,ppt,2.70,,-,,13.2,,7.0,,53.03,,1.824,ppt,1.824,ppt,4.43,,-,,0.0,,0.0,,,not def.,1.672,ppt,1.672,ppt,0.00,,-,,51634.4,,1658.0,,3.21,,597.086,ppt,597.086,ppt,3.20,,-,,2178.9,,67.2,,3.09,,26.797,ppt,26.797,ppt,2.89,,-,,1.9,,0.3,,15.71,,1.693,ppt,1.693,ppt,0.20,,-,,47.3,,1.2,,2.54,,2.217,ppt,2.217,ppt,0.63,,-,,10.1,,1.3,,12.86,,1.788,ppt,1.788,ppt,0.84,,-,,0.0,,0.0,,,not def.,,,,,,,-,,2.9,,1.1,,39.60,,1.757,ppt,1.757,ppt,0.74,,-,,6922.4,,57.8,,0.84,,81.549,ppt,81.549,ppt,0.82,,-,,4699.1,,7.1,,0.15,,55.911,ppt,55.911,ppt,0.15,,-,,8782.6,,119.3,,1.36,,102.999,ppt,102.999,ppt,1.34,,-,,2.8,,3.9,,141.42,,,,,,,,-,,498.6,,16.7,,3.34,,7.442,ppt,7.442,ppt,2.58,,-,,969.4,,49.6,,5.12,,12.870,ppt,12.870,ppt,4.44,,-,,0.8,,1.2,,141.42,,1.702,ppt,1.702,ppt,0.79,,-,,2804.9,,10.6,,0.38,,34.036,ppt,34.036,ppt,0.36,,-,,1629.7,,119.2,,7.32,,20.484,ppt,20.484,ppt,6.71,,
Dy163(LR),-,,1.6,,2.2,,141.42,,,,,,,,-,,44.4,,3.9,,8.84,,,,,,,,-,,112.5,,7.1,,6.29,,,,,,,,-,,335.5,,17.8,,5.30,,,,,,,,-,,804.4,,71.0,,8.82,,,,,,,,-,,2778.9,,129.5,,4.66,,,,,,,,-,,8947.0,,39.0,,0.44,,,,,,,,-,,9.4,,8.8,,94.28,,,,,,,,-,,29.4,,2.7,,9.03,,5.137,ppt,5.137,ppt,1.99,,-,,25.0,,4.4,,17.68,,4.968,ppt,4.968,ppt,3.44,,-,,3.5,,1.0,,28.28,,4.136,ppt,4.136,ppt,0.92,,-,,101884.8,,1307.9,,1.28,,3940.032,ppt,3940.032,ppt,1.28,,-,,4579.3,,12.4,,0.27,,180.911,ppt,180.911,ppt,0.26,,-,,4.2,,2.0,,47.14,,4.163,ppt,4.163,ppt,1.82,,-,,91.5,,15.5,,16.95,,7.538,ppt,7.538,ppt,7.95,,-,,41.3,,1.8,,4.29,,5.596,ppt,5.596,ppt,1.22,,-,,6.9,,5.9,,84.85,,,,,,,,-,,7.2,,3.1,,43.04,,4.374,ppt,4.374,ppt,2.73,,-,,15782.0,,374.4,,2.37,,613.788,ppt,613.788,ppt,2.36,,-,,8852.9,,54.9,,0.62,,346.103,ppt,346.103,ppt,0.61,,-,,30749.5,,1376.0,,4.47,,1192.015,ppt,1192.015,ppt,4.46,,-,,6.8,,3.7,,54.39,,,,,,,,-,,973.6,,69.1,,7.10,,41.715,ppt,41.715,ppt,6.40,,-,,2241.0,,31.9,,1.42,,90.678,ppt,90.678,ppt,1.36,,-,,4.3,,1.7,,39.60,,4.270,ppt,4.270,ppt,1.55,,-,,5641.4,,386.5,,6.85,,222.041,ppt,222.041,ppt,6.73,,-,,6011.3,,30.4,,0.51,,236.331,ppt,236.331,ppt,0.50,,
Ho165(LR),-,,23.6,,9.8,,41.59,,,,,,,,-,,182.6,,49.6,,27.17,,,,,,,,-,,521.0,,10.5,,2.02,,,,,,,,-,,1297.0,,83.3,,6.43,,,,,,,,-,,3888.4,,42.5,,1.09,,,,,,,,-,,13222.8,,317.5,,2.40,,,,,,,,-,,40043.6,,0.1,,0.00,,,,,,,,-,,24.1,,11.9,,49.59,,,,,,,,-,,33.3,,0.0,,0.00,,3.580,ppt,3.580,ppt,0.00,,-,,21.3,,5.3,,24.96,,3.476,ppt,3.476,ppt,1.31,,-,,14.1,,0.3,,1.99,,3.414,ppt,3.414,ppt,0.07,,-,,96229.9,,2018.2,,2.10,,831.524,ppt,831.524,ppt,2.09,,-,,4711.0,,78.0,,1.66,,43.839,ppt,43.839,ppt,1.53,,-,,8.3,,1.6,,19.11,,3.364,ppt,3.364,ppt,0.40,,-,,112.6,,21.3,,18.91,,4.262,ppt,4.262,ppt,4.30,,-,,31.9,,5.9,,18.45,,3.568,ppt,3.568,ppt,1.42,,-,,30.0,,28.3,,94.28,,,,,,,,-,,17.4,,6.9,,39.60,,3.391,ppt,3.391,ppt,1.74,,-,,16287.6,,574.8,,3.53,,143.426,ppt,143.426,ppt,3.45,,-,,9699.4,,53.4,,0.55,,86.723,ppt,86.723,ppt,0.53,,-,,53191.7,,1144.6,,2.15,,461.052,ppt,461.052,ppt,2.14,,-,,47.1,,27.7,,58.82,,,,,,,,-,,1004.9,,21.3,,2.12,,11.744,ppt,11.744,ppt,1.56,,-,,2498.1,,19.6,,0.78,,24.595,ppt,24.595,ppt,0.69,,-,,7.6,,6.9,,90.00,,3.160,ppt,3.160,ppt,1.87,,-,,5979.9,,46.0,,0.77,,54.563,ppt,54.563,ppt,0.73,,-,,10079.5,,377.8,,3.75,,89.847,ppt,89.847,ppt,3.62,,
Er166(LR),-,,1.6,,2.2,,141.42,,,,,,,,-,,173.8,,12.4,,7.12,,,,,,,,-,,494.6,,1.8,,0.37,,,,,,,,-,,1535.2,,164.8,,10.73,,,,,,,,-,,4458.9,,47.9,,1.08,,,,,,,,-,,14240.2,,262.5,,1.84,,,,,,,,-,,44131.3,,458.5,,1.04,,,,,,,,-,,10.6,,6.2,,58.23,,,,,,,,-,,20.8,,5.9,,28.28,,10.354,ppt,10.354,ppt,1.34,,-,,11.6,,3.2,,27.44,,10.138,ppt,10.138,ppt,0.74,,-,,3.8,,5.3,,141.42,,9.953,ppt,9.953,ppt,1.25,,-,,101344.1,,2303.9,,2.27,,2388.355,ppt,2388.355,ppt,2.26,,-,,5878.4,,118.9,,2.02,,147.827,ppt,147.827,ppt,1.89,,-,,9.9,,9.6,,96.76,,10.097,ppt,10.097,ppt,2.23,,-,,111.3,,19.4,,17.48,,12.476,ppt,12.476,ppt,3.66,,-,,16.5,,8.1,,49.41,,10.251,ppt,10.251,ppt,1.86,,-,,6.3,,8.8,,141.42,,,,,,,,-,,13.1,,6.7,,51.43,,10.275,ppt,10.275,ppt,1.54,,-,,21934.1,,518.2,,2.36,,524.749,ppt,524.749,ppt,2.32,,-,,15089.4,,122.4,,0.81,,364.107,ppt,364.107,ppt,0.79,,-,,93936.1,,2739.5,,2.92,,2214.596,ppt,2214.596,ppt,2.90,,-,,25.0,,7.9,,31.43,,,,,,,,-,,1307.0,,90.4,,6.92,,40.203,ppt,40.203,ppt,5.28,,-,,3241.6,,120.5,,3.72,,85.606,ppt,85.606,ppt,3.30,,-,,8.9,,8.6,,97.23,,9.736,ppt,9.736,ppt,2.08,,-,,7295.4,,72.7,,1.00,,180.747,ppt,180.747,ppt,0.94,,-,,16919.9,,461.4,,2.73,,406.628,ppt,406.628,ppt,2.66,,
Tm169(LR),-,,12.5,,5.9,,47.14,,,,,,,,-,,690.2,,15.9,,2.30,,,,,,,,-,,1829.8,,39.0,,2.13,,,,,,,,-,,5158.6,,108.0,,2.09,,,,,,,,-,,14773.3,,246.6,,1.67,,,,,,,,-,,48028.9,,394.5,,0.82,,,,,,,,-,,147679.4,,539.4,,0.37,,,,,,,,-,,23.8,,15.9,,66.99,,,,,,,,-,,30.6,,0.9,,2.89,,9.562,ppt,9.562,ppt,0.06,,-,,19.4,,0.0,,0.00,,9.484,ppt,9.484,ppt,0.00,,-,,8.9,,12.6,,141.42,,9.410,ppt,9.410,ppt,0.94,,-,,46017.3,,1188.6,,2.58,,332.123,ppt,332.123,ppt,2.51,,-,,3098.6,,237.5,,7.67,,31.081,ppt,31.081,ppt,5.36,,-,,8.4,,1.3,,15.71,,9.407,ppt,9.407,ppt,0.10,,-,,60.8,,8.2,,13.56,,9.774,ppt,9.774,ppt,0.59,,-,,23.6,,2.0,,8.32,,9.513,ppt,9.513,ppt,0.14,,-,,20.6,,2.7,,12.86,,,,,,,,-,,26.6,,6.6,,24.96,,9.556,ppt,9.556,ppt,0.49,,-,,14320.4,,251.9,,1.76,,109.816,ppt,109.816,ppt,1.61,,-,,10598.8,,193.3,,1.82,,83.712,ppt,83.712,ppt,1.62,,-,,66606.6,,2361.7,,3.55,,476.562,ppt,476.562,ppt,3.48,,-,,38.1,,2.7,,7.23,,,,,,,,-,,744.3,,60.4,,8.11,,14.468,ppt,14.468,ppt,2.93,,-,,1955.2,,70.9,,3.62,,22.961,ppt,22.961,ppt,2.16,,-,,25.3,,4.0,,15.71,,9.425,ppt,9.425,ppt,0.30,,-,,3808.2,,187.8,,4.93,,35.959,ppt,35.959,ppt,3.66,,-,,11372.6,,88.7,,0.78,,89.017,ppt,89.017,ppt,0.70,,
Yb172(LR),-,,5.4,,7.6,,141.42,,,,,,,,-,,157.6,,17.8,,11.29,,,,,,,,-,,459.6,,1.9,,0.41,,,,,,,,-,,1261.8,,54.9,,4.35,,,,,,,,-,,3486.1,,136.5,,3.92,,,,,,,,-,,11450.4,,216.4,,1.89,,,,,,,,-,,35038.7,,413.9,,1.18,,,,,,,,-,,2.1,,2.9,,141.42,,,,,,,,-,,13.8,,1.8,,12.86,,9.430,ppt,9.430,ppt,0.55,,-,,8.7,,3.4,,39.60,,9.280,ppt,9.280,ppt,1.10,,-,,0.0,,0.0,,,not def.,9.024,ppt,9.024,ppt,0.00,,-,,65892.4,,1490.1,,2.26,,1957.318,ppt,1957.318,ppt,2.25,,-,,5251.4,,90.4,,1.72,,164.298,ppt,164.298,ppt,1.63,,-,,6.3,,8.8,,141.42,,9.209,ppt,9.209,ppt,2.84,,-,,75.0,,23.6,,31.43,,11.241,ppt,11.241,ppt,6.20,,-,,8.3,,11.8,,141.42,,9.270,ppt,9.270,ppt,3.76,,-,,0.0,,0.0,,,not def.,,,,,,,-,,7.3,,1.5,,20.20,,9.301,ppt,9.301,ppt,0.47,,-,,29324.6,,475.9,,1.62,,876.150,ppt,876.150,ppt,1.61,,-,,23423.8,,441.9,,1.89,,701.676,ppt,701.676,ppt,1.86,,-,,138798.2,,3561.3,,2.57,,4113.049,ppt,4113.049,ppt,2.56,,-,,7.9,,0.6,,7.44,,,,,,,,-,,1275.7,,127.7,,10.01,,46.570,ppt,46.570,ppt,8.11,,-,,3838.4,,7.1,,0.19,,122.344,ppt,122.344,ppt,0.17,,-,,2.8,,3.9,,141.42,,8.933,ppt,8.933,ppt,1.30,,-,,5754.2,,74.6,,1.30,,178.991,ppt,178.991,ppt,1.23,,-,,23216.7,,191.7,,0.83,,695.319,ppt,695.319,ppt,0.82,,
Yb173(LR),-,,0.0,,0.0,,,not def.,,,,,,,-,,135.6,,0.8,,0.55,,,,,,,,-,,361.9,,58.4,,16.15,,,,,,,,-,,880.9,,90.5,,10.28,,,,,,,,-,,2627.2,,21.1,,0.80,,,,,,,,-,,8499.2,,72.8,,0.86,,,,,,,,-,,26402.2,,323.1,,1.22,,,,,,,,-,,3.5,,1.0,,28.28,,,,,,,,-,,13.3,,4.7,,35.36,,10.315,ppt,10.315,ppt,1.79,,-,,5.0,,7.1,,141.42,,9.988,ppt,9.988,ppt,2.78,,-,,0.0,,0.0,,,not def.,9.791,ppt,9.791,ppt,0.00,,-,,49467.8,,1078.8,,2.18,,1951.550,ppt,1951.550,ppt,2.17,,-,,3902.3,,118.7,,3.04,,162.969,ppt,162.969,ppt,2.86,,-,,1.6,,2.2,,141.42,,9.853,ppt,9.853,ppt,0.88,,-,,48.6,,17.7,,36.37,,11.700,ppt,11.700,ppt,5.93,,-,,1.6,,2.2,,141.42,,9.853,ppt,9.853,ppt,0.88,,-,,0.0,,0.0,,,not def.,,,,,,,-,,4.1,,1.3,,32.64,,10.087,ppt,10.087,ppt,0.52,,-,,21937.9,,296.3,,1.35,,871.056,ppt,871.056,ppt,1.34,,-,,17707.8,,60.3,,0.34,,705.012,ppt,705.012,ppt,0.34,,-,,104374.8,,3952.4,,3.79,,4106.954,ppt,4106.954,ppt,3.78,,-,,6.8,,3.7,,54.39,,,,,,,,-,,914.7,,60.4,,6.60,,45.568,ppt,45.568,ppt,5.20,,-,,2825.3,,39.0,,1.38,,120.564,ppt,120.564,ppt,1.27,,-,,3.1,,0.0,,0.00,,9.785,ppt,9.785,ppt,0.00,,-,,4341.0,,40.8,,0.94,,180.060,ppt,180.060,ppt,0.89,,-,,17843.3,,425.9,,2.39,,710.065,ppt,710.065,ppt,2.35,,
Lu175(LR),-,,3.8,,5.3,,141.42,,,,,,,,-,,736.7,,10.7,,1.45,,,,,,,,-,,2059.2,,90.5,,4.40,,,,,,,,-,,5524.9,,196.9,,3.56,,,,,,,,-,,16555.9,,92.4,,0.56,,,,,,,,-,,53520.9,,231.0,,0.43,,,,,,,,-,,165128.8,,2128.1,,1.29,,,,,,,,-,,9.9,,8.1,,81.88,,,,,,,,-,,20.7,,9.6,,46.51,,10.016,ppt,10.016,ppt,0.60,,-,,12.0,,12.5,,104.53,,9.961,ppt,9.961,ppt,0.79,,-,,6.3,,4.4,,70.71,,9.926,ppt,9.926,ppt,0.28,,-,,45042.3,,1067.8,,2.37,,292.360,ppt,292.360,ppt,2.29,,-,,4273.3,,79.8,,1.87,,36.686,ppt,36.686,ppt,1.36,,-,,2.8,,3.9,,141.42,,9.904,ppt,9.904,ppt,0.25,,-,,56.9,,17.7,,31.04,,10.243,ppt,10.243,ppt,1.08,,-,,4.1,,1.3,,32.64,,9.912,ppt,9.912,ppt,0.08,,-,,0.0,,0.0,,,not def.,,,,,,,-,,4.4,,2.7,,60.61,,9.976,ppt,9.976,ppt,0.17,,-,,26408.5,,527.3,,2.00,,175.564,ppt,175.564,ppt,1.88,,-,,23934.6,,156.2,,0.65,,160.050,ppt,160.050,ppt,0.61,,-,,138155.9,,5241.8,,3.79,,876.367,ppt,876.367,ppt,3.75,,-,,10.6,,0.8,,7.44,,,,,,,,-,,1097.7,,28.4,,2.58,,16.766,ppt,16.766,ppt,1.06,,-,,3311.7,,39.1,,1.18,,30.651,ppt,30.651,ppt,0.80,,-,,9.4,,4.4,,47.14,,9.941,ppt,9.941,ppt,0.28,,-,,4744.9,,16.0,,0.34,,39.639,ppt,39.639,ppt,0.25,,-,,22660.7,,37.2,,0.16,,151.995,ppt,151.995,ppt,0.15,,
Hf178(LR),-,,114.7,,64.1,,55.83,,,,,,,,-,,12278.3,,287.3,,2.34,,,,,,,,-,,34802.7,,158.1,,0.45,,,,,,,,-,,93404.6,,1342.9,,1.44,,,,,,,,-,,276536.4,,386.4,,0.14,,,,,,,,-,,901740.8,,16513.5,,1.83,,,,,,,,-,,2853036.8,,12110.2,,0.42,,,,,,,,-,,58.3,,15.7,,26.94,,,,,,,,-,,130.0,,0.0,,0.00,,435.570,ppt,435.570,ppt,0.00,,-,,83.8,,23.0,,27.44,,434.966,ppt,434.966,ppt,0.07,,-,,53.8,,5.3,,9.87,,434.574,ppt,434.574,ppt,0.02,,-,,466002.0,,8907.8,,1.91,,6515.753,ppt,6515.753,ppt,1.78,,-,,276182.4,,5152.3,,1.87,,4038.381,ppt,4038.381,ppt,1.67,,-,,57.6,,6.9,,11.93,,434.625,ppt,434.625,ppt,0.02,,-,,183.0,,0.6,,0.33,,436.262,ppt,436.262,ppt,0.00,,-,,80.3,,0.4,,0.49,,434.921,ppt,434.921,ppt,0.00,,-,,30.3,,3.1,,10.21,,,,,,,,-,,185.9,,27.1,,14.58,,436.665,ppt,436.665,ppt,0.08,,-,,1628536.0,,563.4,,0.03,,21688.568,ppt,21688.568,ppt,0.03,,-,,2432688.0,,27347.5,,1.12,,32183.707,ppt,32183.707,ppt,1.11,,-,,8197676.5,,69528.0,,0.85,,107423.655,ppt,107423.655,ppt,0.84,,-,,779.4,,212.7,,27.29,,,,,,,,-,,52944.1,,588.4,,1.11,,1115.446,ppt,1115.446,ppt,0.69,,-,,303777.6,,3414.5,,1.12,,4389.121,ppt,4389.121,ppt,1.02,,-,,242.8,,28.2,,11.64,,427.631,ppt,427.631,ppt,0.09,,-,,291870.0,,2881.0,,0.99,,4233.713,ppt,4233.713,ppt,0.89,,-,,2258358.4,,12694.0,,0.56,,29898.722,ppt,29898.722,ppt,0.55,,
Hf179(LR),-,,65.6,,13.3,,20.20,,,,,,,,-,,6393.8,,7.1,,0.11,,,,,,,,-,,17646.3,,356.8,,2.02,,,,,,,,-,,47169.4,,817.5,,1.73,,,,,,,,-,,137082.4,,1367.3,,1.00,,,,,,,,-,,454456.8,,3346.6,,0.74,,,,,,,,-,,1413598.4,,667.5,,0.05,,,,,,,,-,,28.3,,18.9,,66.55,,,,,,,,-,,50.0,,0.0,,0.00,,398.218,ppt,398.218,ppt,0.00,,-,,40.6,,4.4,,10.88,,397.972,ppt,397.972,ppt,0.03,,-,,37.5,,17.7,,47.14,,397.889,ppt,397.889,ppt,0.12,,-,,233886.4,,1597.5,,0.68,,6555.133,ppt,6555.133,ppt,0.64,,-,,141695.2,,1792.7,,1.27,,4127.738,ppt,4127.738,ppt,1.14,,-,,33.8,,12.4,,36.66,,397.790,ppt,397.790,ppt,0.08,,-,,101.9,,16.9,,16.57,,399.586,ppt,399.586,ppt,0.11,,-,,35.9,,2.2,,6.15,,397.848,ppt,397.848,ppt,0.01,,-,,9.7,,0.4,,4.56,,,,,,,,-,,87.2,,25.1,,28.82,,399.689,ppt,399.689,ppt,0.17,,-,,814708.8,,9218.4,,1.13,,21848.684,ppt,21848.684,ppt,1.11,,-,,1200913.6,,30341.1,,2.53,,32017.461,ppt,32017.461,ppt,2.50,,-,,4205302.4,,51278.3,,1.22,,111123.050,ppt,111123.050,ppt,1.22,,-,,410.9,,45.9,,11.18,,,,,,,,-,,26493.8,,243.4,,0.92,,1084.409,ppt,1084.409,ppt,0.59,,-,,153912.4,,1928.4,,1.25,,4439.343,ppt,4439.343,ppt,1.14,,-,,127.6,,35.2,,27.55,,390.189,ppt,390.189,ppt,0.24,,-,,147247.2,,1298.2,,0.88,,4263.849,ppt,4263.849,ppt,0.80,,-,,1115500.8,,7150.3,,0.64,,29757.976,ppt,29757.976,ppt,0.63,,
Ta181(LR),-,,6.0,,1.4,,23.57,,,,,,,,-,,43.8,,3.3,,7.44,,,,,,,,-,,102.5,,4.2,,4.14,,,,,,,,-,,317.5,,4.9,,1.56,,,,,,,,-,,870.3,,13.1,,1.50,,,,,,,,-,,2808.8,,35.0,,1.24,,,,,,,,-,,8604.5,,102.7,,1.19,,,,,,,,-,,3.2,,0.2,,7.44,,,,,,,,-,,16.1,,0.8,,4.88,,0.354,ppt,0.354,ppt,0.87,,-,,9.7,,0.4,,4.04,,0.329,ppt,0.329,ppt,0.47,,-,,9.3,,3.2,,34.40,,0.327,ppt,0.327,ppt,3.83,,-,,968.3,,39.2,,4.05,,4.102,ppt,4.102,ppt,3.77,,-,,125.0,,6.4,,5.09,,0.783,ppt,0.783,ppt,3.20,,-,,4.3,,1.8,,42.24,,0.307,ppt,0.307,ppt,2.31,,-,,16.8,,1.1,,6.33,,0.357,ppt,0.357,ppt,1.17,,-,,109.5,,0.7,,0.65,,0.722,ppt,0.722,ppt,0.39,,-,,2.4,,0.5,,23.02,,,,,,,,-,,24.0,,1.4,,5.89,,0.388,ppt,0.388,ppt,1.43,,-,,1174.5,,16.3,,1.38,,4.917,ppt,4.917,ppt,1.30,,-,,1268.0,,14.8,,1.17,,5.285,ppt,5.285,ppt,1.11,,-,,4069.8,,12.4,,0.30,,16.315,ppt,16.315,ppt,0.30,,-,,11.4,,11.4,,100.13,,,,,,,,-,,105.3,,2.5,,2.35,,0.672,ppt,0.672,ppt,1.45,,-,,537.5,,21.2,,3.95,,2.374,ppt,2.374,ppt,3.52,,-,,5.3,,2.0,,37.22,,0.279,ppt,0.279,ppt,2.77,,-,,177.5,,0.7,,0.40,,0.957,ppt,0.957,ppt,0.29,,-,,604.3,,18.0,,2.98,,2.637,ppt,2.637,ppt,2.69,,
Ir193(LR),-,,468.0,,128.5,,27.45,,,,,,,,-,,97093.0,,1023.0,,1.05,,,,,,,,-,,100795.8,,1423.5,,1.41,,,,,,,,-,,102369.5,,486.6,,0.48,,,,,,,,-,,104669.2,,1527.9,,1.46,,,,,,,,-,,105883.6,,1070.0,,1.01,,,,,,,,-,,121683.2,,433.0,,0.36,,,,,,,,-,,533.2,,121.0,,22.70,,,,,,,,-,,101203.0,,1176.9,,1.16,,,not calib.,,not calib.,,,-,,104107.7,,46.8,,0.04,,,not calib.,,not calib.,,,-,,102293.6,,751.5,,0.73,,,not calib.,,not calib.,,,-,,103801.6,,3055.0,,2.94,,,not calib.,,not calib.,,,-,,103523.1,,923.3,,0.89,,,not calib.,,not calib.,,,-,,103113.3,,1002.3,,0.97,,,not calib.,,not calib.,,,-,,104155.4,,965.9,,0.93,,,not calib.,,not calib.,,,-,,104046.8,,96.4,,0.09,,,not calib.,,not calib.,,,-,,417.5,,42.6,,10.20,,,,,,,,-,,103649.8,,1101.7,,1.06,,,not calib.,,not calib.,,,-,,109461.7,,662.6,,0.61,,,not calib.,,not calib.,,,-,,110770.1,,2963.8,,2.68,,,not calib.,,not calib.,,,-,,122640.5,,1536.8,,1.25,,,not calib.,,not calib.,,,-,,636.4,,224.3,,35.24,,,,,,,,-,,107593.9,,1270.4,,1.18,,,not calib.,,not calib.,,,-,,111675.9,,1446.0,,1.29,,,not calib.,,not calib.,,,-,,110805.8,,122.2,,0.11,,,not calib.,,not calib.,,,-,,110742.2,,153.9,,0.14,,,not calib.,,not calib.,,,-,,111299.0,,1507.0,,1.35,,,not calib.,,not calib.,,,
Pb208(LR),-,,290.0,,26.0,,8.95,,,,,,,,-,,467.0,,30.7,,6.56,,,,,,,,-,,1332.5,,109.8,,8.24,,,,,,,,-,,1674.8,,83.8,,5.00,,,,,,,,-,,4505.3,,101.6,,2.26,,,,,,,,-,,14191.8,,73.3,,0.52,,,,,,,,-,,43164.5,,431.8,,1.00,,,,,,,,-,,210.7,,22.4,,10.64,,,,,,,,-,,494.5,,27.2,,5.50,,4.856,ppt,4.856,ppt,4.52,,-,,341.7,,33.0,,9.65,,3.622,ppt,3.622,ppt,7.35,,-,,332.6,,12.9,,3.89,,3.549,ppt,3.549,ppt,2.94,,-,,205.6,,17.8,,8.65,,2.523,ppt,2.523,ppt,5.69,,-,,689.8,,53.1,,7.70,,6.433,ppt,6.433,ppt,6.67,,-,,192.2,,15.5,,8.05,,2.415,ppt,2.415,ppt,5.17,,-,,683.1,,83.8,,12.27,,6.379,ppt,6.379,ppt,10.61,,-,,585.4,,18.9,,3.23,,5.590,ppt,5.590,ppt,2.73,,-,,159.8,,6.9,,4.30,,,,,,,,-,,340.9,,20.1,,5.89,,4.028,ppt,4.028,ppt,4.03,,-,,216.6,,14.2,,6.55,,3.023,ppt,3.023,ppt,3.79,,-,,487.0,,37.7,,7.74,,5.207,ppt,5.207,ppt,5.85,,-,,2060.4,,81.4,,3.95,,17.912,ppt,17.912,ppt,3.67,,-,,120.5,,3.5,,2.88,,,,,,,,-,,289.3,,26.9,,9.31,,3.927,ppt,3.927,ppt,5.54,,-,,522.8,,15.4,,2.95,,5.813,ppt,5.813,ppt,2.14,,-,,199.8,,2.5,,1.24,,3.205,ppt,3.205,ppt,0.62,,-,,254.9,,21.2,,8.31,,3.650,ppt,3.650,ppt,4.69,,-,,550.5,,7.0,,1.27,,6.036,ppt,6.036,ppt,0.94,,
Th232(LR),-,,21.0,,2.2,,10.30,,,,,,,,-,,221.4,,26.6,,12.01,,,,,,,,-,,632.6,,23.1,,3.64,,,,,,,,-,,1649.3,,56.7,,3.44,,,,,,,,-,,4944.2,,106.3,,2.15,,,,,,,,-,,16689.1,,394.0,,2.36,,,,,,,,-,,52174.8,,453.1,,0.87,,,,,,,,-,,22.4,,0.2,,0.88,,,,,,,,-,,328.0,,35.4,,10.79,,62.633,ppt,62.633,ppt,3.73,,-,,62.5,,13.7,,22.00,,45.086,ppt,45.086,ppt,2.02,,-,,12.7,,12.9,,101.72,,41.797,ppt,41.797,ppt,2.05,,-,,761172.0,,46437.1,,6.10,,50342.336,ppt,50342.336,ppt,6.10,,-,,57047.0,,87.3,,0.15,,3810.857,ppt,3810.857,ppt,0.15,,-,,19.9,,3.3,,16.81,,42.269,ppt,42.269,ppt,0.52,,-,,255.3,,17.7,,6.95,,57.824,ppt,57.824,ppt,2.03,,-,,30.6,,3.9,,12.86,,42.975,ppt,42.975,ppt,0.60,,-,,5.6,,3.9,,70.71,,,,,,,,-,,70.0,,7.1,,10.10,,46.692,ppt,46.692,ppt,1.00,,-,,1140956.8,,17866.6,,1.57,,75441.191,ppt,75441.191,ppt,1.57,,-,,65526.4,,1.7,,0.00,,4372.324,ppt,4372.324,ppt,0.00,,-,,169254.0,,5134.7,,3.03,,11227.068,ppt,11227.068,ppt,3.02,,-,,181.6,,186.0,,102.47,,,,,,,,-,,12278.3,,103.0,,0.84,,841.837,ppt,841.837,ppt,0.81,,-,,3967.4,,79.8,,2.01,,292.622,ppt,292.622,ppt,1.80,,-,,38.9,,23.6,,60.61,,33.006,ppt,33.006,ppt,4.72,,-,,206024.6,,829.6,,0.40,,13645.390,ppt,13645.390,ppt,0.40,,-,,86653.8,,916.7,,1.06,,5756.876,ppt,5756.876,ppt,1.05,,
