Eu151(LR),-,,2.5,,0.7,,28.28,,,,,,,,-,,21.8,,7.3,,33.47,,,,,,,,-,,68,,11.3,,16.64,,,,,,,,-,,172.5,,7.8,,4.51,,,,,,,,-,,556,,14.1,,2.54,,,,,,,,-,,1462.1,,9.9,,0.67,,,,,,,,-,,3382.7,,96.4,,2.85,,,,,,,,-,,145.5,,2.1,,1.46,,,,,,,,-,,1719,,163.8,,9.53,,30.74082722,ppt,3.35894005,ppt,10.93,,-,,202,,52.3,,25.9,,-0.37377665,ppt,1.07323646,ppt,287.13,,-,,102.8,,19.6,,19.02,,-2.40774604,ppt,0.40125507,ppt,16.67,,-,,256,,9.9,,3.87,,0.73379659,ppt,0.20304474,ppt,27.67,,-,,3543.3,,64.3,,1.82,,68.0157945,ppt,1.31979078,ppt,1.94,,-,,7404.9,,127.4,,1.72,,147.21804944,ppt,2.61275065,ppt,1.77,,-,,469.5,,47.4,,10.09,,4.55788692,ppt,0.97171409,ppt,21.32,,-,,359,,62.2,,17.33,,2.2914639,ppt,1.27628119,ppt,55.7,,-,,138.5,,0.7,,0.51,,,,,,,,-,,421.5,,33.2,,7.88,,3.57337737,ppt,0.68165018,ppt,19.08,,-,,1736,,102.7,,5.92,,31.08950769,ppt,2.10731429,ppt,6.78,,-,,384.5,,61.5,,16,,3.36941069,ppt,1.261778,ppt,37.45,,-,,226,,4.2,,1.88,,0.11847812,ppt,0.08701917,ppt,73.45,,-,,360.5,,23.3,,6.47,,2.87715592,ppt,0.47860545,ppt,16.63,,-,,176,,43.8,,24.91,,-1.05062697,ppt,0.89919811,ppt,85.59,,-,,67.3,,0.9,,1.4,,-3.2794472,ppt,0.01933759,ppt,0.59,,-,,187,,5.7,,3.03,,-0.8250102,ppt,0.11602556,ppt,14.06,,-,,165.6,,7.9,,4.75,,,,,,,,-,,109,,8.5,,7.78,,-2.42483822,ppt,0.17403834,ppt,7.18,,-,,86.9,,12.9,,14.83,,-2.87835072,ppt,0.26428045,ppt,9.18,,-,,151,,21.2,,14.05,,-1.56339236,ppt,0.43509586,ppt,27.83
Gd158(LR),-,,15.9,,6.8,,42.91,,,,,,,,-,,39.7,,35.1,,88.49,,,,,,,,-,,74.1,,3.2,,4.31,,,,,,,,-,,143.9,,31.8,,22.1,,,,,,,,-,,467.8,,69.7,,14.91,,,,,,,,-,,1512.8,,55.5,,3.67,,,,,,,,-,,4343.4,,207.8,,4.78,,,,,,,,-,,27.6,,7.8,,28.22,,,,,,,,-,,3792.5,,21.3,,0.56,,149.89042263,ppt,0.84656541,ppt,0.56,,-,,277.5,,3.5,,1.25,,10.08167338,ppt,0.13781297,ppt,1.37,,-,,36.8,,15.7,,42.59,,0.50807758,ppt,0.62343964,ppt,122.71,,-,,219.8,,7.1,,3.23,,7.78765642,ppt,0.28265722,ppt,3.63,,-,,27499.8,,283.6,,1.03,,1093.78498581,ppt,11.28097626,ppt,1.03,,-,,42103,,537,,1.28,,1674.62570478,ppt,21.35819838,ppt,1.28,,-,,1285.7,,55.4,,4.31,,50.67062596,ppt,2.20500758,ppt,4.35,,-,,460.2,,4.7,,1.03,,17.8364517,ppt,0.18843815,ppt,1.06,,-,,51.2,,9.7,,18.89,,,,,,,,-,,1520.2,,99.1,,6.52,,59.99783839,ppt,3.94313855,ppt,6.57,,-,,6169.3,,15.3,,0.25,,244.42639419,ppt,0.60890834,ppt,0.25,,-,,193.2,,21.2,,10.98,,6.72666114,ppt,0.8437529,ppt,12.54,,-,,83.7,,6.1,,7.32,,2.37197326,ppt,0.24375084,ppt,10.28,,-,,389.3,,10.6,,2.72,,14.52850642,ppt,0.42187645,ppt,2.9,,-,,373.5,,21.2,,5.69,,14.83830865,ppt,0.84515915,ppt,5.7,,-,,91.3,,0.1,,0.12,,3.61383381,ppt,0.00421876,ppt,0.12,,-,,594.6,,62.6,,10.53,,23.63452626,ppt,2.49047731,ppt,10.54,,-,,38.9,,3.5,,8.91,,,,,,,,-,,95.4,,24.8,,26.02,,3.77790525,ppt,0.98719089,ppt,26.13,,-,,68.8,,27,,39.3,,2.72088746,ppt,1.07578495,ppt,39.54,,-,,186.4,,14.1,,7.59,,7.39742052,ppt,0.56250193,ppt,7.6
Tb159(LR),-,,11.8,,3.7,,31.58,,,,,,,,-,,103.8,,8.2,,7.91,,,,,,,,-,,283.3,,16.5,,5.84,,,,,,,,-,,743.1,,17.7,,2.38,,,,,,,,-,,2252.3,,43.7,,1.94,,,,,,,,-,,7324.8,,128.8,,1.76,,,,,,,,-,,21254.1,,373.4,,1.76,,,,,,,,-,,19.2,,1.4,,7.44,,,,,,,,-,,5326.1,,237.2,,4.45,,43.97341266,ppt,1.92407487,ppt,4.38,,-,,244.9,,4.6,,1.88,,2.75076106,ppt,0.03728827,ppt,1.36,,-,,22.6,,0.8,,3.45,,0.94686694,ppt,0.00631032,ppt,0.67,,-,,296.6,,2.4,,0.81,,3.17060149,ppt,0.01950463,ppt,0.62,,-,,24919.1,,68.6,,0.28,,202.96723287,ppt,0.5567426,ppt,0.27,,-,,42574.8,,139.5,,0.33,,346.20543091,ppt,1.13155566,ppt,0.33,,-,,1511.9,,45,,2.97,,13.05580423,ppt,0.36485141,ppt,2.79,,-,,664.8,,24.8,,3.73,,6.18319886,ppt,0.20106984,ppt,3.25,,-,,23.9,,0,,0,,,,,,,,-,,1688.1,,152.2,,9.02,,14.48488427,ppt,1.23510233,ppt,8.53,,-,,7263.8,,92.1,,1.27,,59.69410446,ppt,0.74691279,ppt,1.25,,-,,267.5,,34.2,,12.77,,2.93370602,ppt,0.27708055,ppt,9.44,,-,,129.9,,9.6,,7.41,,1.81744428,ppt,0.07811415,ppt,4.3,,-,,439.4,,81.4,,18.52,,4.32830642,ppt,0.66028926,ppt,15.26,,-,,482.8,,20.2,,4.19,,4.71878281,ppt,0.1640684,ppt,3.48,,-,,124.7,,16.5,,13.27,,1.81397378,ppt,0.13423778,ppt,7.4,,-,,415.2,,7.2,,1.73,,4.17096203,ppt,0.05822707,ppt,1.4,,-,,20.7,,5.8,,28.19,,,,,,,,-,,103.3,,2.7,,2.58,,1.64022339,ppt,0.02160808,ppt,1.32,,-,,44.2,,18.2,,41.12,,1.16091119,ppt,0.14746396,ppt,12.7,,-,,227.3,,15.5,,6.8,,2.64655589,ppt,0.12534596,ppt,4.74
Dy163(LR),-,,4.2,,5.9,,141.42,,,,,,,,-,,65.6,,6.3,,9.59,,,,,,,,-,,160.1,,10.6,,6.6,,,,,,,,-,,473.5,,39,,8.24,,,,,,,,-,,1312.1,,23,,1.75,,,,,,,,-,,4529.1,,182.6,,4.03,,,,,,,,-,,12968.3,,251.9,,1.94,,,,,,,,-,,2.5,,3.5,,141.42,,,,,,,,-,,16361.6,,204,,1.25,,436.11465995,ppt,5.41823723,ppt,1.24,,-,,730.4,,37.2,,5.1,,21.02276317,ppt,0.98863348,ppt,4.7,,-,,3.1,,0,,0,,1.70906131,ppt,0,ppt,0,,-,,933.5,,65.6,,7.03,,26.41416194,ppt,1.74254866,ppt,6.6,,-,,50507.1,,291.4,,0.58,,1343.08817359,ppt,7.73819291,ppt,0.58,,-,,84839.6,,989.7,,1.17,,2254.79952947,ppt,26.28093859,ppt,1.17,,-,,3057.2,,182.6,,5.97,,82.71359401,ppt,4.84928007,ppt,5.86,,-,,2040.4,,46,,2.26,,55.71278388,ppt,1.22241291,ppt,2.19,,-,,11.1,,7.9,,70.71,,,,,,,,-,,4071.4,,148.9,,3.66,,109.64801578,ppt,3.95453392,ppt,3.61,,-,,16327.7,,170.3,,1.04,,435.21443378,ppt,4.5225522,ppt,1.04,,-,,888.4,,23,,2.59,,25.2171798,ppt,0.61120645,ppt,2.42,,-,,284.8,,41.9,,14.69,,9.1902919,ppt,1.11152155,ppt,12.09,,-,,1093.9,,47.8,,4.37,,30.6756308,ppt,1.27029544,ppt,4.14,,-,,1434.9,,54.9,,3.83,,39.95901032,ppt,1.45900895,ppt,3.65,,-,,334.9,,29.1,,8.7,,10.74923814,ppt,0.77394447,ppt,7.2,,-,,709,,14.2,,2,,20.68381371,ppt,0.37742703,ppt,1.82,,-,,14.8,,1.2,,8.32,,,,,,,,-,,301.6,,12.3,,4.08,,9.86516647,ppt,0.32672787,ppt,3.31,,-,,118.8,,8.8,,7.44,,5.00819401,ppt,0.2347183,ppt,4.69,,-,,433.3,,24.9,,5.74,,13.36103001,ppt,0.66075809,ppt,4.95
Ho165(LR),-,,7.5,,7.1,,94.28,,,,,,,,-,,280.4,,95.7,,34.15,,,,,,,,-,,799.4,,74.5,,9.32,,,,,,,,-,,2075.6,,92.2,,4.44,,,,,,,,-,,6139.3,,51.3,,0.84,,,,,,,,-,,19874.7,,62.1,,0.31,,,,,,,,-,,57747.2,,782.3,,1.35,,,,,,,,-,,20.9,,16.4,,78.1,,,,,,,,-,,25311.5,,420.8,,1.66,,152.72081599,ppt,2.51432291,ppt,1.65,,-,,963.5,,15.9,,1.65,,7.23922037,ppt,0.09527471,ppt,1.32,,-,,11.3,,8.8,,78.57,,1.54926993,ppt,0.05281303,ppt,3.41,,-,,1729.6,,85.1,,4.92,,11.81645544,ppt,0.50848389,ppt,4.3,,-,,52428.7,,762.5,,1.45,,314.78450286,ppt,4.55586354,ppt,1.45,,-,,80053.8,,1605.7,,2.01,,479.84758842,ppt,9.59422697,ppt,2,,-,,2760.1,,39,,1.41,,17.98308709,ppt,0.23322236,ppt,1.3,,-,,3182.5,,5.3,,0.17,,20.50712407,ppt,0.03147657,ppt,0.15,,-,,26.8,,13.2,,49.09,,,,,,,,-,,5161.1,,87,,1.69,,32.32933266,ppt,0.51968025,ppt,1.61,,-,,17352.8,,94,,0.54,,105.16668663,ppt,0.56150817,ppt,0.53,,-,,1429.9,,19.6,,1.37,,10.02586355,ppt,0.11703368,ppt,1.17,,-,,509.8,,40.7,,7.99,,4.5278636,ppt,0.24336246,ppt,5.37,,-,,1161.7,,37.3,,3.21,,8.42303957,ppt,0.22265975,ppt,2.64,,-,,2237.3,,79.9,,3.57,,14.88508245,ppt,0.47721857,ppt,3.21,,-,,524.9,,47.9,,9.13,,4.6531501,ppt,0.2864579,ppt,6.16,,-,,833.2,,26.6,,3.19,,6.49527734,ppt,0.15886161,ppt,2.45,,-,,25.3,,7.5,,29.53,,,,,,,,-,,553.6,,7.1,,1.28,,4.82523335,ppt,0.04225043,ppt,0.88,,-,,192.6,,63.7,,33.06,,2.66806829,ppt,0.3804651,ppt,14.26,,-,,444.6,,33.7,,7.58,,4.17379668,ppt,0.20132328,ppt,4.82
Er166(LR),-,,15,,0.9,,6.33,,,,,,,,-,,295.7,,14.5,,4.91,,,,,,,,-,,785.6,,37.2,,4.74,,,,,,,,-,,2113.1,,46.1,,2.18,,,,,,,,-,,6788.7,,33.8,,0.5,,,,,,,,-,,22215.2,,333.6,,1.5,,,,,,,,-,,63147.5,,1395.9,,2.21,,,,,,,,-,,25.6,,14.9,,58.41,,,,,,,,-,,39423.1,,458.3,,1.16,,649.41232109,ppt,7.49735047,ppt,1.15,,-,,1580.3,,62,,3.93,,30.35545099,ppt,1.01503125,ppt,3.34,,-,,16.1,,12.6,,78.57,,4.76638464,ppt,0.20655907,ppt,4.33,,-,,3112.4,,129.5,,4.16,,55.41730163,ppt,2.11797403,ppt,3.82,,-,,64295.6,,668.7,,1.04,,1056.12373039,ppt,10.9386245,ppt,1.04,,-,,97138,,1200.7,,1.24,,1593.38124904,ppt,19.64128843,ppt,1.23,,-,,3156.3,,21.4,,0.68,,56.05308485,ppt,0.34933269,ppt,0.62,,-,,5251.4,,221.7,,4.22,,90.32689655,ppt,3.62750769,ppt,4.02,,-,,15.3,,5.9,,38.57,,,,,,,,-,,7148.6,,138.4,,1.94,,121.36333272,ppt,2.26372211,ppt,1.87,,-,,22928,,298.2,,1.3,,379.57404456,ppt,4.87851201,ppt,1.29,,-,,2640.9,,8.8,,0.33,,47.70583714,ppt,0.14343462,ppt,0.3,,-,,857,,70.9,,8.27,,18.52242629,ppt,1.15962259,ppt,6.26,,-,,1506.4,,24.8,,1.65,,29.14572931,ppt,0.40543413,ppt,1.39,,-,,3476,,47.9,,1.38,,61.19758283,ppt,0.78368509,ppt,1.28,,-,,803.2,,26.6,,3.31,,17.47379181,ppt,0.43493077,ppt,2.49,,-,,1109,,51.3,,4.63,,22.47626496,ppt,0.83978654,ppt,3.74,,-,,20.3,,15.5,,76.15,,,,,,,,-,,786.9,,32,,4.06,,17.20714592,ppt,0.52284231,ppt,3.04,,-,,350.5,,31.7,,9.05,,10.06855203,ppt,0.51866522,ppt,5.15,,-,,626.3,,24.9,,3.98,,14.58117469,ppt,0.4077476,ppt,2.8
Tm169(LR),-,,8.3,,11.8,,141.42,,,,,,,,-,,1135.4,,120.7,,10.63,,,,,,,,-,,2603.4,,40.8,,1.57,,,,,,,,-,,7422,,67.4,,0.91,,,,,,,,-,,21975.5,,324.7,,1.48,,,,,,,,-,,72488.5,,17.4,,0.02,,,,,,,,-,,210360.8,,2219.7,,1.06,,,,,,,,-,,23.1,,6.2,,26.76,,,,,,,,-,,25204.7,,110.2,,0.44,,129.43107316,ppt,0.54163292,ppt,0.42,,-,,1022.4,,56.7,,5.55,,10.5401075,ppt,0.27898615,ppt,2.65,,-,,28.1,,11.4,,40.61,,5.65132892,ppt,0.05600968,ppt,0.99,,-,,2172,,8.8,,0.41,,16.19207104,ppt,0.04328196,ppt,0.27,,-,,33624.8,,747.8,,2.22,,170.78385667,ppt,3.67635952,ppt,2.15,,-,,56648.5,,725.3,,1.28,,283.97897938,ppt,3.565808,ppt,1.26,,-,,1856.2,,115.2,,6.21,,14.62218359,ppt,0.56631581,ppt,3.87,,-,,3266.6,,49.7,,1.52,,21.55648308,ppt,0.24456916,ppt,1.13,,-,,14.1,,15.5,,109.99,,,,,,,,-,,4099.1,,117,,2.85,,25.64931393,ppt,0.57535461,ppt,2.24,,-,,13863.8,,411.6,,2.97,,73.67447246,ppt,2.02364905,ppt,2.75,,-,,1871.2,,1.8,,0.1,,14.71283084,ppt,0.0090388,ppt,0.06,,-,,532.4,,40.7,,7.65,,8.13067288,ppt,0.20024426,ppt,2.46,,-,,1030,,120.6,,11.71,,10.57734969,ppt,0.59308457,ppt,5.61,,-,,2389,,70.9,,2.97,,17.21438765,ppt,0.34851541,ppt,2.02,,-,,526.1,,28.4,,5.4,,8.05538957,ppt,0.13975381,ppt,1.73,,-,,648.9,,92.2,,14.21,,8.65913098,ppt,0.45333076,ppt,5.24,,-,,17.5,,10.6,,60.61,,,,,,,,-,,563.7,,10.6,,1.88,,8.24037142,ppt,0.05197312,ppt,0.63,,-,,245.3,,42.4,,17.28,,6.67472442,ppt,0.20841395,ppt,3.12,,-,,355.6,,10.5,,2.96,,7.21688715,ppt,0.0517993,ppt,0.72
Yb172(LR),-,,1.4,,2,,141.42,,,,,,,,-,,273.5,,9.5,,3.47,,,,,,,,-,,671.5,,7.2,,1.07,,,,,,,,-,,1763.4,,65.6,,3.72,,,,,,,,-,,5226.4,,157.9,,3.02,,,,,,,,-,,17239.9,,104.7,,0.61,,,,,,,,-,,50347.5,,1377.4,,2.74,,,,,,,,-,,5.2,,1.5,,28.28,,,,,,,,-,,48664.7,,600.6,,1.23,,1005.80372823,ppt,12.34304736,ppt,1.23,,-,,1897.5,,81.5,,4.3,,44.70831295,ppt,1.67548076,ppt,3.75,,-,,1.6,,2.2,,141.42,,5.74560321,ppt,0.04541091,ppt,0.79,,-,,4646.9,,136.5,,2.94,,101.21124213,ppt,2.80603066,ppt,2.77,,-,,55233.1,,444.3,,0.8,,1140.78745765,ppt,9.13158813,ppt,0.8,,-,,105534.8,,2243.5,,2.13,,2174.52010159,ppt,46.10551055,ppt,2.12,,-,,3286.6,,39.1,,1.19,,73.2128928,ppt,0.80286481,ppt,1.1,,-,,6831.4,,62.1,,0.91,,146.06076541,ppt,1.27659137,ppt,0.87,,-,,5.2,,1.5,,28.28,,,,,,,,-,,6388.9,,49.6,,0.78,,136.96659795,ppt,1.02011058,ppt,0.74,,-,,26218.9,,32.1,,0.12,,544.52891501,ppt,0.65900306,ppt,0.12,,-,,3827.1,,221.6,,5.79,,84.3622945,ppt,4.55489545,ppt,5.4,,-,,1233.2,,63.8,,5.17,,31.05550203,ppt,1.31074037,ppt,4.22,,-,,1856.1,,15.9,,0.86,,43.85700311,ppt,0.32768509,ppt,0.75,,-,,4649.6,,5.3,,0.11,,101.26518753,ppt,0.1082596,ppt,0.11,,-,,1038.8,,23,,2.22,,27.06200088,ppt,0.47299999,ppt,1.75,,-,,1362.2,,26.5,,1.94,,33.70807457,ppt,0.54420429,ppt,1.61,,-,,7.3,,1.5,,20.2,,,,,,,,-,,1091.4,,19.5,,1.79,,28.14245025,ppt,0.40106912,ppt,1.43,,-,,440.9,,10.6,,2.41,,14.77375178,ppt,0.21869892,ppt,1.48,,-,,742.9,,97.5,,13.13,,20.98106952,ppt,2.00461901,ppt,9.55
Yb173(LR),-,,0,,0,,,not def.,,,,,,,-,,175.3,,31.6,,18.03,,,,,,,,-,,502.3,,62.1,,12.37,,,,,,,,-,,1279.5,,157.9,,12.34,,,,,,,,-,,4089,,67.4,,1.65,,,,,,,,-,,12974.4,,40.7,,0.31,,,,,,,,-,,37051.8,,486.6,,1.31,,,,,,,,-,,1.8,,2.5,,141.42,,,,,,,,-,,36169,,417.4,,1.15,,1013.31120675,ppt,11.6532067,ppt,1.15,,-,,1431.2,,21.3,,1.49,,43.41164661,ppt,0.59524639,ppt,1.37,,-,,1.8,,2.5,,141.42,,3.50226721,ppt,0.07051011,ppt,2.01,,-,,3524.9,,283.8,,8.05,,101.86896714,ppt,7.9237857,ppt,7.78,,-,,41264.6,,508.1,,1.23,,1155.61726186,ppt,14.18621207,ppt,1.23,,-,,79035.4,,258,,0.33,,2210.19924629,ppt,7.20218518,ppt,0.33,,-,,2444.1,,74.5,,3.05,,71.73257776,ppt,2.07990737,ppt,2.9,,-,,4949.3,,113.5,,2.29,,141.67921739,ppt,3.16971171,ppt,2.24,,-,,3,,0.2,,8.32,,,,,,,,-,,5011.9,,141.8,,2.83,,143.42634775,ppt,3.96041214,ppt,2.76,,-,,19876,,3.5,,0.02,,558.40327387,ppt,0.09871416,ppt,0.02,,-,,2662.3,,35.5,,1.33,,77.78606996,ppt,0.99010303,ppt,1.27,,-,,854.5,,35.5,,4.15,,27.31124355,ppt,0.99010303,ppt,3.63,,-,,1414.8,,94,,6.65,,42.95444709,ppt,2.62579668,ppt,6.11,,-,,3374.4,,7.1,,0.21,,97.70016402,ppt,0.19940261,ppt,0.2,,-,,753,,62.1,,8.25,,24.50845486,ppt,1.73440781,ppt,7.08,,-,,972.3,,3.5,,0.36,,30.63213629,ppt,0.09871416,ppt,0.32,,-,,1.6,,2.2,,141.42,,,,,,,,-,,880.9,,51.4,,5.84,,28.07949717,ppt,1.43629104,ppt,5.12,,-,,305.4,,3.5,,1.15,,12.01259881,ppt,0.09772702,ppt,0.81,,-,,546.1,,67.5,,12.36,,18.73308267,ppt,1.88445333,ppt,10.06
Lu175(LR),-,,6.5,,1.4,,21.06,,,,,,,,-,,1141.5,,8.9,,0.78,,,,,,,,-,,2990.9,,28.4,,0.95,,,,,,,,-,,8076.6,,17.7,,0.22,,,,,,,,-,,24742.8,,631.9,,2.55,,,,,,,,-,,80411.1,,982.2,,1.22,,,,,,,,-,,232540.2,,2679.4,,1.15,,,,,,,,-,,18.1,,18.6,,102.41,,,,,,,,-,,45948.1,,401.7,,0.87,,209.46501559,ppt,1.78666418,ppt,0.85,,-,,1797.2,,42.6,,2.37,,13.09589669,ppt,0.1896424,ppt,1.45,,-,,7.8,,6.6,,84.85,,5.13728093,ppt,0.0294842,ppt,0.57,,-,,4789.9,,136.5,,2.85,,26.40656773,ppt,0.60713874,ppt,2.3,,-,,44302.2,,102.9,,0.23,,202.07742582,ppt,0.45759486,ppt,0.23,,-,,87924.1,,680.4,,0.77,,396.09372413,ppt,3.02610152,ppt,0.76,,-,,2600.9,,136.5,,5.25,,16.64754862,ppt,0.60713874,ppt,3.65,,-,,6211.9,,168.5,,2.71,,32.70832889,ppt,0.74960642,ppt,2.29,,-,,3.1,,4.4,,141.42,,,,,,,,-,,5601.2,,464.6,,8.3,,29.99202199,ppt,2.06656756,ppt,6.89,,-,,21671.8,,239.6,,1.11,,101.49145493,ppt,1.06551984,ppt,1.05,,-,,3483.4,,72.7,,2.09,,20.59567909,ppt,0.32314688,ppt,1.57,,-,,1145.4,,42.6,,3.72,,10.1970127,ppt,0.18948516,ppt,1.86,,-,,1591.6,,71,,4.46,,12.18156571,ppt,0.31559893,ppt,2.59,,-,,4233.2,,140.1,,3.31,,23.86383138,ppt,0.62317815,ppt,2.61,,-,,1026.3,,26.6,,2.59,,9.60024577,ppt,0.11825132,ppt,1.23,,-,,1255.7,,24.9,,1.98,,10.62065383,ppt,0.11054611,ppt,1.04,,-,,8.3,,1.6,,19.11,,,,,,,,-,,1147.8,,92.2,,8.03,,10.14086079,ppt,0.41010563,ppt,4.04,,-,,455.9,,63.7,,13.98,,7.06339024,ppt,0.28350264,ppt,4.01,,-,,632.6,,37.3,,5.9,,7.84952932,ppt,0.16589779,ppt,2.11
Hf178(LR),-,,73.5,,29.7,,40.37,,,,,,,,-,,18150.8,,626.4,,3.45,,,,,,,,-,,49708.9,,787.3,,1.58,,,,,,,,-,,134311.3,,957.3,,0.71,,,,,,,,-,,401127.2,,4087.6,,1.02,,,,,,,,-,,1335724.8,,21649.9,,1.62,,,,,,,,-,,4014624,,49707.9,,1.24,,,,,,,,-,,45.1,,10.8,,23.93,,,,,,,,-,,2607337.6,,27564.7,,1.06,,24465.77256246,ppt,255.29003341,ppt,1.04,,-,,139318,,466.1,,0.33,,1608.26411838,ppt,4.31700434,ppt,0.27,,-,,23.8,,12.4,,52.1,,318.19353078,ppt,0.11460494,ppt,0.04,,-,,293542,,2117.4,,0.72,,3036.6062524,ppt,19.60988744,ppt,0.65,,-,,566440.8,,4300.3,,0.76,,5564.03976642,ppt,39.8275085,ppt,0.72,,-,,1606577.6,,12415.7,,0.77,,15197.24352582,ppt,114.98739233,ppt,0.76,,-,,96332.6,,8.8,,0.01,,1209.16018678,ppt,0.08120579,ppt,0.01,,-,,336744.8,,1535.3,,0.46,,3435.73241155,ppt,14.21887109,ppt,0.41,,-,,43.8,,8.9,,20.27,,,,,,,,-,,153897.8,,2313.4,,1.5,,1742.29900184,ppt,21.42522968,ppt,1.23,,-,,648460.8,,1764.9,,0.27,,6323.67879752,ppt,16.34593877,ppt,0.26,,-,,406766.8,,4218.3,,1.04,,4085.23521065,ppt,39.06784147,ppt,0.96,,-,,122596.6,,2008.5,,1.64,,1453.39924547,ppt,18.60136397,ppt,1.28,,-,,109537.8,,276.3,,0.25,,1332.45546071,ppt,2.55929202,ppt,0.19,,-,,197803.2,,592.3,,0.3,,2149.91086128,ppt,5.48531984,ppt,0.26,,-,,54583.1,,442.6,,0.81,,823.48133305,ppt,4.09925496,ppt,0.5,,-,,73017,,1359.3,,1.86,,994.20625496,ppt,12.5895163,ppt,1.27,,-,,151.3,,8.8,,5.82,,,,,,,,-,,107187.5,,1158.4,,1.08,,1310.67557809,ppt,10.72833209,ppt,0.82,,-,,39708.3,,193.7,,0.49,,685.71847329,ppt,1.79373102,ppt,0.26,,-,,41726.9,,74.6,,0.18,,704.41369214,ppt,0.69090406,ppt,0.1
Hf179(LR),-,,41,,4.9,,11.98,,,,,,,,-,,9137.6,,223.5,,2.45,,,,,,,,-,,25511,,276.8,,1.08,,,,,,,,-,,67731.9,,471.3,,0.7,,,,,,,,-,,204591.2,,2392.8,,1.17,,,,,,,,-,,668932.8,,4955.4,,0.74,,,,,,,,-,,1978606.4,,28793.4,,1.46,,,,,,,,-,,17.5,,14.6,,83.57,,,,,,,,-,,1284913.6,,13818.6,,1.08,,24405.13390732,ppt,259.75710367,ppt,1.06,,-,,69981.1,,222.5,,0.32,,1567.20679823,ppt,4.18165552,ppt,0.27,,-,,20,,7.1,,35.36,,252.09957847,ppt,0.13291976,ppt,0.05,,-,,148705.6,,400.5,,0.27,,3047.04571331,ppt,7.52857497,ppt,0.25,,-,,284954.4,,3826.3,,1.34,,5608.22251041,ppt,71.92553828,ppt,1.28,,-,,797036,,16634.5,,2.09,,15234.17477912,ppt,312.69106724,ppt,2.05,,-,,48341.9,,151.1,,0.31,,1159.29787084,ppt,2.83983058,ppt,0.24,,-,,169829,,573.3,,0.34,,3442.97544588,ppt,10.7771338,ppt,0.31,,-,,18.2,,6.1,,33.47,,,,,,,,-,,77446.1,,694,,0.9,,1706.39013244,ppt,13.04474484,ppt,0.76,,-,,325363.2,,1785.3,,0.55,,6367.80089277,ppt,33.55957996,ppt,0.53,,-,,202979.8,,5159.3,,2.54,,4067.2754162,ppt,96.98357066,ppt,2.38,,-,,61921.5,,458.8,,0.74,,1415.70491864,ppt,8.62383376,ppt,0.61,,-,,55121.2,,1004.6,,1.82,,1287.87450282,ppt,18.88324511,ppt,1.47,,-,,98866,,965.6,,0.98,,2110.1900559,ppt,18.15152186,ppt,0.86,,-,,27081.2,,314.2,,1.16,,760.80148497,ppt,5.90695395,ppt,0.78,,-,,36901.1,,78.1,,0.21,,945.39294205,ppt,1.4674341,ppt,0.16,,-,,78.9,,1.5,,1.94,,,,,,,,-,,53830.2,,352.1,,0.65,,1263.62142204,ppt,6.61873924,ppt,0.52,,-,,19652.6,,92.3,,0.47,,621.16047918,ppt,1.73526741,ppt,0.28,,-,,21064.3,,172.2,,0.82,,647.69718118,ppt,3.23726065,ppt,0.5
Ta181(LR),-,,10.3,,5.2,,50.18,,,,,,,,-,,70.5,,9.9,,14.04,,,,,,,,-,,175.8,,13.1,,7.44,,,,,,,,-,,418.8,,5.3,,1.27,,,,,,,,-,,1267,,1.4,,0.11,,,,,,,,-,,4160.6,,104,,2.5,,,,,,,,-,,11822.7,,112.3,,0.95,,,,,,,,-,,12.5,,2.8,,22.36,,,,,,,,-,,847,,14.8,,1.75,,2.51483362,ppt,0.04247467,ppt,1.69,,-,,63,,11.3,,17.96,,0.27228535,ppt,0.03236165,ppt,11.89,,-,,11.8,,2.5,,21.06,,0.1256902,ppt,0.00707911,ppt,5.63,,-,,197.8,,1.8,,0.89,,0.65772333,ppt,0.00505651,ppt,0.77,,-,,466,,8.5,,1.82,,1.42939386,ppt,0.02427124,ppt,1.7,,-,,3741.8,,42.1,,1.12,,10.7993269,ppt,0.1203449,ppt,1.11,,-,,484.8,,54.1,,11.16,,1.48437697,ppt,0.15472916,ppt,10.42,,-,,234.5,,10.6,,4.52,,0.76856357,ppt,0.03033905,ppt,3.95,,-,,14,,1.4,,10.1,,,,,,,,-,,202.8,,7.4,,3.66,,0.67774608,ppt,0.02123734,ppt,3.13,,-,,1148.5,,16.3,,1.42,,3.37724217,ppt,0.04651988,ppt,1.38,,-,,318.3,,5.3,,1.67,,1.00240071,ppt,0.01516953,ppt,1.51,,-,,114,,3.5,,3.1,,0.4181654,ppt,0.01011302,ppt,2.42,,-,,150.3,,11.7,,7.77,,0.52185465,ppt,0.03337296,ppt,6.4,,-,,87.3,,0.4,,0.41,,0.34601993,ppt,0.0010113,ppt,0.29,,-,,70.8,,1.1,,1.5,,0.29882344,ppt,0.00303391,ppt,1.02,,-,,63.4,,1.6,,2.54,,0.27768831,ppt,0.00460704,ppt,1.66,,-,,12,,3.5,,29.46,,,,,,,,-,,58.8,,1.1,,1.81,,0.26449872,ppt,0.00303391,ppt,1.15,,-,,87,,2.8,,3.25,,0.34530483,ppt,0.00809041,ppt,2.34,,-,,73.3,,3.1,,4.23,,0.30613333,ppt,0.00887698,ppt,2.9
